tir,vir,dc,du,rbd,rbm,rba,rbp,rlp,rld,rlm,rla
17.5,228.01,365,250,0.049002,1.0341,13.14,13.03,10.75,0.040847,0.86,10.84
22.5,23.27,30,21,0.049002,1.0341,13.14,1.03,0.8,0.038019,0.8,10.05
17.5,457.96,366,251,0.049002,1.0341,13.14,13.08,10.79,0.040849,0.86,10.84
0.0,0.0,1876,1291,0.049018,1.0344,13.14,88.26,88.26,0.049018,1.03,13.14
0.0,0.0,1876,1291,0.049018,1.0344,13.14,88.26,88.26,0.049018,1.03,13.14
0.0,0.0,543,376,0.04901,1.0343,13.14,20.23,20.23,0.04901,1.03,13.14
22.5,4.79,60,43,0.048967,1.0334,13.13,2.13,1.65,0.038037,0.8,10.06
20.0,126.21,182,125,0.048967,1.0334,13.13,6.31,5.05,0.039409,0.83,10.44
15.0,20.57,721,495,0.048967,1.0334,13.13,27.42,23.31,0.042335,0.89,11.26
15.0,205.66,721,495,0.048967,1.0334,13.13,27.42,23.31,0.042335,0.89,11.26
17.5,457.61,366,251,0.048967,1.0334,13.13,13.07,10.79,0.040819,0.86,10.83
0.0,0.0,1298,896,0.048982,1.0337,13.13,55.08,55.08,0.048982,1.03,13.13
20.0,125.17,181,124,0.048967,1.0334,13.13,6.26,5.01,0.039407,0.83,10.44
20.0,62.58,181,124,0.048967,1.0334,13.13,6.26,5.01,0.039407,0.83,10.44
20.0,254.67,360,245,0.048932,1.0326,13.12,12.73,10.19,0.039602,0.83,10.49
20.0,12.71,183,126,0.048897,1.0319,13.11,6.35,5.08,0.039354,0.83,10.42
20.0,12.71,183,126,0.048897,1.0319,13.11,6.35,5.08,0.039354,0.83,10.42
17.5,228.46,366,251,0.048897,1.0319,13.11,13.05,10.77,0.04076,0.86,10.82
15.0,46.81,1440,992,0.048897,1.0319,13.11,62.41,53.05,0.04291,0.9,11.42
15.0,468.06,1442,992,0.048897,1.0319,13.11,62.41,53.05,0.04291,0.9,11.42
22.5,9.43,120,84,0.048897,1.0319,13.11,4.19,3.25,0.038067,0.8,10.07
17.5,225.56,361,248,0.048897,1.0319,13.11,12.89,10.63,0.040755,0.86,10.81
0.0,0.0,2736,1878,0.048878,1.0315,13.1,150.35,150.35,0.048878,1.03,13.1
0.0,0.0,2736,1878,0.048878,1.0315,13.1,150.35,150.35,0.048878,1.03,13.1
22.5,9.42,124,84,0.048862,1.0311,13.1,4.19,3.25,0.038039,0.8,10.06
15.0,789.9,1259,866,0.048862,1.0311,13.1,52.66,44.76,0.042724,0.9,11.36
15.0,205.08,2569,1764,0.048862,1.0311,13.1,136.72,116.21,0.043722,0.92,11.65
17.5,456.57,368,251,0.048862,1.0311,13.1,13.04,10.76,0.040731,0.86,10.81
15.0,417.8,731,503,0.048862,1.0311,13.1,27.85,23.68,0.042254,0.89,11.23
17.5,227.32,365,250,0.048862,1.0311,13.1,12.99,10.72,0.040729,0.86,10.81
17.5,349.77,540,373,0.048862,1.0311,13.1,19.99,16.49,0.040927,0.86,10.86
15.0,127.18,1827,1257,0.048862,1.0311,13.1,84.79,72.07,0.043186,0.91,11.49
15.0,95.08,1460,1005,0.048862,1.0311,13.1,63.39,53.88,0.042894,0.9,11.41
20.0,12.59,181,125,0.048862,1.0311,13.1,6.3,5.04,0.039324,0.83,10.41
15.0,95.08,1460,1005,0.048862,1.0311,13.1,63.39,53.88,0.042894,0.9,11.41
17.5,22.73,365,250,0.048862,1.0311,13.1,12.99,10.72,0.040729,0.86,10.81
22.5,4.78,60,43,0.048862,1.0311,13.1,2.12,1.65,0.037955,0.8,10.04
17.5,22.73,365,250,0.048862,1.0311,13.1,12.99,10.72,0.040729,0.86,10.81
22.5,4.78,60,43,0.048862,1.0311,13.1,2.12,1.65,0.037955,0.8,10.04
20.0,12.59,181,125,0.048862,1.0311,13.1,6.3,5.04,0.039324,0.83,10.41
15.0,95.08,1460,1005,0.048862,1.0311,13.1,63.39,53.88,0.042894,0.9,11.41
15.0,95.08,1460,1005,0.048862,1.0311,13.1,63.39,53.88,0.042894,0.9,11.41
15.0,127.18,1827,1257,0.048862,1.0311,13.1,84.79,72.07,0.043186,0.91,11.49
15.0,205.16,721,495,0.048862,1.0311,13.1,27.35,23.25,0.042243,0.89,11.23
20.0,62.45,181,124,0.048862,1.0311,13.1,6.24,5.0,0.039322,0.83,10.41
17.5,112.69,361,248,0.048862,1.0311,13.1,12.88,10.63,0.040726,0.86,10.81
15.0,124.5,1800,1238,0.048827,1.0304,13.09,83.0,70.55,0.043133,0.91,11.48
0.0,0.0,2310,1585,0.048803,1.0299,13.08,116.7,116.7,0.048803,1.03,13.08
0.0,0.0,2310,1585,0.048803,1.0299,13.08,116.7,116.7,0.048803,1.03,13.08
0.0,0.0,2310,1585,0.048803,1.0299,13.08,116.7,116.7,0.048803,1.03,13.08
0.0,0.0,2310,1585,0.048803,1.0299,13.08,116.7,116.7,0.048803,1.03,13.08
20.0,25.61,360,247,0.048792,1.0296,13.08,12.8,10.24,0.039491,0.83,10.46
15.0,113.68,1540,1061,0.048799,1.0298,13.08,67.8,57.63,0.042903,0.9,11.42
22.5,6.68,90,60,0.048757,1.0289,13.07,2.97,2.3,0.037908,0.8,10.02
20.0,12.67,183,126,0.048757,1.0289,13.07,6.33,5.07,0.03924,0.83,10.39
17.5,22.87,371,252,0.048757,1.0289,13.07,13.07,10.78,0.040643,0.86,10.78
17.5,457.45,371,252,0.048757,1.0289,13.07,13.07,10.78,0.040643,0.86,10.78
17.5,22.87,371,252,0.048757,1.0289,13.07,13.07,10.78,0.040643,0.86,10.78
17.5,35.41,551,378,0.048757,1.0289,13.07,20.23,16.69,0.040845,0.86,10.84
15.0,41.68,733,503,0.048757,1.0289,13.07,27.79,23.62,0.042161,0.89,11.21
15.0,41.77,734,504,0.048757,1.0289,13.07,27.85,23.67,0.042162,0.89,11.21
15.0,53.92,916,630,0.048757,1.0289,13.07,35.95,30.55,0.04233,0.89,11.25
15.0,668.37,1099,756,0.048757,1.0289,13.07,44.56,37.87,0.042492,0.9,11.3
15.0,66.84,1099,756,0.048757,1.0289,13.07,44.56,37.87,0.042492,0.9,11.3
15.0,95.18,1468,1008,0.048757,1.0289,13.07,63.45,53.93,0.042802,0.9,11.39
15.0,127.22,1832,1260,0.048757,1.0289,13.07,84.81,72.09,0.043093,0.91,11.47
15.0,163.45,2203,1512,0.048757,1.0289,13.07,108.97,92.62,0.043367,0.91,11.55
15.0,333.66,1097,755,0.048757,1.0289,13.07,44.49,37.81,0.042491,0.9,11.3
15.0,208.39,733,503,0.048757,1.0289,13.07,27.79,23.62,0.042161,0.89,11.21
15.0,473.5,1461,1004,0.048757,1.0289,13.07,63.13,53.66,0.042797,0.9,11.39
15.0,812.7,2191,1506,0.048757,1.0289,13.07,108.36,92.11,0.043361,0.91,11.54
15.0,268.61,910,628,0.048757,1.0289,13.07,35.81,30.44,0.042327,0.89,11.25
15.0,633.41,1826,1256,0.048757,1.0289,13.07,84.45,71.79,0.043089,0.91,11.47
17.5,34.89,542,373,0.048757,1.0289,13.07,19.94,16.45,0.040837,0.86,10.84
17.5,22.68,367,250,0.048757,1.0289,13.07,12.96,10.69,0.04064,0.86,10.78
15.0,53.82,910,629,0.048757,1.0289,13.07,35.88,30.5,0.042328,0.89,11.25
15.0,41.68,733,503,0.048757,1.0289,13.07,27.79,23.62,0.042161,0.89,11.21
15.0,66.73,1097,755,0.048757,1.0289,13.07,44.49,37.81,0.042491,0.9,11.3
15.0,94.82,1461,1005,0.048757,1.0289,13.07,63.21,53.73,0.042798,0.9,11.39
15.0,126.68,1826,1256,0.048757,1.0289,13.07,84.45,71.79,0.043089,0.91,11.47
20.0,12.46,181,124,0.048757,1.0289,13.07,6.23,4.98,0.039236,0.83,10.39
0.0,0.0,721,495,0.048757,1.0289,13.07,27.29,27.29,0.048757,1.03,13.07
0.0,0.0,730,502,0.048757,1.0289,13.07,27.72,27.72,0.048757,1.03,13.07
22.5,95.32,60,43,0.048757,1.0289,13.07,2.12,1.64,0.037873,0.8,10.01
20.0,12.57,181,125,0.048757,1.0289,13.07,6.28,5.03,0.039238,0.83,10.39
22.5,4.77,60,43,0.048757,1.0289,13.07,2.12,1.64,0.037873,0.8,10.01
22.5,4.77,60,43,0.048757,1.0289,13.07,2.12,1.64,0.037873,0.8,10.01
20.0,12.57,181,125,0.048757,1.0289,13.07,6.28,5.03,0.039238,0.83,10.39
22.5,4.77,60,43,0.048757,1.0289,13.07,2.12,1.64,0.037873,0.8,10.01
22.5,4.77,60,43,0.048757,1.0289,13.07,2.12,1.64,0.037873,0.8,10.01
0.0,0.0,721,495,0.048757,1.0289,13.07,27.29,27.29,0.048757,1.03,13.07
0.0,0.0,1094,754,0.048757,1.0289,13.07,44.42,44.42,0.048757,1.03,13.07
0.0,0.0,1080,744,0.048757,1.0289,13.07,43.71,43.71,0.048757,1.03,13.07
0.0,0.0,550,381,0.048757,1.0289,13.07,20.41,20.41,0.048757,1.03,13.07
22.5,102.04,65,46,0.048757,1.0289,13.07,2.27,1.76,0.037879,0.8,10.01
20.0,12.66,182,126,0.048722,1.0282,13.06,6.33,5.06,0.039212,0.83,10.38
20.0,62.78,181,125,0.048722,1.0282,13.06,6.28,5.02,0.03921,0.83,10.38
17.5,226.62,365,250,0.048722,1.0282,13.06,12.95,10.68,0.040611,0.86,10.77
17.5,224.7,361,248,0.048722,1.0282,13.06,12.84,10.59,0.040607,0.86,10.77
17.5,226.45,369,250,0.048686,1.0274,13.05,12.94,10.68,0.040581,0.86,10.77
15.0,668.27,1100,757,0.048686,1.0274,13.05,44.55,37.87,0.042431,0.89,11.28
15.0,126.44,1826,1256,0.048686,1.0274,13.05,84.29,71.65,0.043025,0.91,11.45
15.0,65.56,1080,745,0.048686,1.0274,13.05,43.71,37.15,0.042416,0.89,11.28
15.0,947.66,1463,1006,0.048686,1.0274,13.05,63.18,53.7,0.042736,0.9,11.37
17.5,227.41,366,251,0.048686,1.0274,13.05,12.99,10.72,0.040583,0.86,10.77
17.5,22.65,365,250,0.048686,1.0274,13.05,12.94,10.68,0.040581,0.86,10.77
17.5,22.65,365,250,0.048686,1.0274,13.05,12.94,10.68,0.040581,0.86,10.77
17.5,22.65,365,250,0.048686,1.0274,13.05,12.94,10.68,0.040581,0.86,10.77
17.5,22.65,365,250,0.048686,1.0274,13.05,12.94,10.68,0.040581,0.86,10.77
15.0,464.93,1440,991,0.048686,1.0274,13.05,61.99,52.69,0.042719,0.9,11.36
17.5,112.26,361,248,0.048686,1.0274,13.05,12.83,10.58,0.040578,0.86,10.76
22.5,23.1,30,21,0.048651,1.0267,13.04,1.03,0.8,0.037746,0.8,9.98
0.0,0.0,4583,3154,0.048653,1.0267,13.04,363.73,363.73,0.048653,1.03,13.04
17.5,34.72,493,341,0.048653,1.0267,13.04,18.04,14.88,0.040699,0.86,10.8
0.0,0.0,3528,2426,0.048618,1.026,13.03,225.17,225.17,0.048618,1.03,13.03
0.0,0.0,3528,2426,0.048618,1.026,13.03,225.17,225.17,0.048618,1.03,13.03
20.0,12.53,182,125,0.048616,1.0259,13.03,6.26,5.01,0.039125,0.82,10.36
15.0,945.93,1463,1006,0.048616,1.0259,13.03,63.06,53.6,0.042673,0.9,11.35
20.0,12.53,181,125,0.048616,1.0259,13.03,6.26,5.01,0.039125,0.82,10.36
22.5,95.07,60,43,0.04863,1.0262,13.03,2.11,1.64,0.037774,0.8,9.98
20.0,12.53,182,125,0.048616,1.0259,13.03,6.26,5.01,0.039125,0.82,10.36
20.0,12.53,182,125,0.048616,1.0259,13.03,6.26,5.01,0.039125,0.82,10.36
15.0,928.16,1440,991,0.048616,1.0259,13.03,61.88,52.6,0.042655,0.9,11.35
22.5,2.31,30,21,0.048581,1.0252,13.02,1.03,0.79,0.037691,0.79,9.96
22.5,4.75,60,43,0.048581,1.0252,13.02,2.11,1.64,0.037736,0.8,9.97
15.0,40.92,721,497,0.048546,1.0244,13.01,27.28,23.19,0.041968,0.89,11.15
17.5,11.19,361,248,0.048546,1.0244,13.01,12.79,10.55,0.04046,0.85,10.73
17.5,22.67,366,251,0.048546,1.0244,13.01,12.96,10.69,0.040464,0.85,10.73
22.5,6.99,88,63,0.048546,1.0244,13.01,3.1,2.41,0.03775,0.8,9.98
22.5,6.98,93,63,0.048511,1.0237,13.0,3.1,2.4,0.037722,0.8,9.97
17.5,22.37,365,248,0.048511,1.0237,13.0,12.78,10.54,0.04043,0.85,10.72
22.5,46.06,30,21,0.048503,1.0235,13.0,1.02,0.79,0.03763,0.79,9.95
15.0,1256.96,1825,1255,0.048511,1.0237,13.0,83.8,71.23,0.042864,0.9,11.4
15.0,41.63,733,505,0.048511,1.0237,13.0,27.75,23.59,0.041948,0.88,11.15
17.5,225.58,365,250,0.048511,1.0237,13.0,12.89,10.63,0.040433,0.85,10.72
20.0,254.53,360,247,0.048511,1.0237,13.0,12.73,10.18,0.039261,0.83,10.4
15.0,2.07,730,502,0.048511,1.0237,13.0,27.57,23.43,0.041944,0.88,11.15
0.0,0.0,540,373,0.048503,1.0235,13.0,19.83,19.83,0.048503,1.02,13.0
17.5,22.65,366,251,0.048511,1.0237,13.0,12.95,10.68,0.040435,0.85,10.72
15.0,41.44,731,503,0.048511,1.0237,13.0,27.63,23.48,0.041945,0.88,11.15
0.0,0.0,721,495,0.048503,1.0235,13.0,27.13,27.13,0.048503,1.02,13.0
0.0,0.0,1080,744,0.048503,1.0235,13.0,43.44,43.44,0.048503,1.02,13.0
15.0,41.41,733,503,0.048476,1.0229,12.99,27.61,23.46,0.041914,0.88,11.14
17.5,22.35,361,248,0.048476,1.0229,12.99,12.77,10.54,0.040401,0.85,10.71
22.5,13.94,179,124,0.048476,1.0229,12.99,6.19,4.8,0.037818,0.8,10.0
0.0,0.0,2310,1585,0.048432,1.022,12.98,115.43,115.43,0.048432,1.02,12.98
0.0,0.0,2310,1585,0.048432,1.022,12.98,115.43,115.43,0.048432,1.02,12.98
15.0,12.36,1800,1241,0.048441,1.0222,12.98,82.39,70.04,0.042784,0.9,11.38
22.5,2.3,30,21,0.048441,1.0222,12.98,1.02,0.79,0.037582,0.79,9.93
17.5,22.49,365,250,0.04837,1.0207,12.96,12.85,10.6,0.040315,0.85,10.69
17.5,11.24,365,250,0.04836,1.0205,12.96,12.85,10.6,0.040306,0.85,10.69
17.5,113.37,368,252,0.04836,1.0205,12.96,12.96,10.69,0.040309,0.85,10.69
17.5,22.49,365,250,0.04837,1.0207,12.96,12.85,10.6,0.040315,0.85,10.69
0.0,0.0,2279,1563,0.04832,1.0196,12.95,112.77,112.77,0.04832,1.02,12.95
0.0,0.0,2279,1563,0.04832,1.0196,12.95,112.77,112.77,0.04832,1.02,12.95
15.0,1084.64,1635,1126,0.048335,1.02,12.95,72.31,61.46,0.042558,0.9,11.32
15.0,797.17,1278,882,0.048335,1.02,12.95,53.14,45.17,0.042271,0.89,11.24
15.0,93.9,1461,1006,0.048335,1.02,12.95,62.6,53.21,0.042419,0.89,11.28
15.0,78.17,1260,868,0.048335,1.02,12.95,52.11,44.3,0.042254,0.89,11.23
17.5,22.47,365,250,0.048335,1.02,12.95,12.84,10.59,0.040285,0.85,10.68
15.0,78.17,1260,868,0.048335,1.02,12.95,52.11,44.3,0.042254,0.89,11.23
17.5,22.47,365,250,0.048335,1.02,12.95,12.84,10.59,0.040285,0.85,10.68
15.0,93.9,1463,1006,0.048335,1.02,12.95,62.6,53.21,0.042419,0.89,11.28
17.5,22.28,361,248,0.048335,1.02,12.95,12.73,10.5,0.040282,0.85,10.68
15.0,324.49,1080,744,0.048335,1.02,12.95,43.27,36.78,0.042102,0.89,11.19
17.5,222.81,361,248,0.048335,1.02,12.95,12.73,10.5,0.040282,0.85,10.68
17.5,22.47,365,250,0.048335,1.02,12.95,12.84,10.59,0.040285,0.85,10.68
15.0,1227.2,1800,1238,0.0483,1.0192,12.94,81.81,69.54,0.042653,0.9,11.34
0.0,0.0,2484,1707,0.048287,1.0189,12.94,127.97,127.97,0.048287,1.02,12.94
0.0,0.0,1296,894,0.048287,1.0189,12.94,53.97,53.97,0.048287,1.02,12.94
0.0,0.0,2484,1707,0.048287,1.0189,12.94,127.97,127.97,0.048287,1.02,12.94
0.0,0.0,1296,894,0.048287,1.0189,12.94,53.97,53.97,0.048287,1.02,12.94
22.5,3.13,37,26,0.048287,1.0189,12.94,1.26,0.98,0.037473,0.79,9.9
22.5,3.14,37,26,0.048287,1.0189,12.94,1.26,0.98,0.037473,0.79,9.9
22.5,7.09,73,52,0.048287,1.0189,12.94,2.54,1.97,0.037525,0.79,9.92
17.5,449.08,365,250,0.0483,1.0192,12.94,12.83,10.59,0.040256,0.85,10.67
0.0,0.0,2603,1788,0.048287,1.0189,12.94,137.06,137.06,0.048287,1.02,12.94
0.0,0.0,1462,1004,0.048249,1.0181,12.93,62.3,62.3,0.048249,1.02,12.93
15.0,125.51,1832,1260,0.048265,1.0185,12.93,83.67,71.12,0.042645,0.9,11.34
0.0,0.0,1463,1006,0.048249,1.0181,12.93,62.46,62.46,0.048249,1.02,12.93
22.5,45.82,30,21,0.048249,1.0181,12.93,1.02,0.79,0.037433,0.79,9.89
15.0,92.09,1440,992,0.048265,1.0185,12.93,61.39,52.18,0.04234,0.89,11.26
0.0,0.0,1095,755,0.048249,1.0181,12.93,43.93,43.93,0.048249,1.02,12.93
0.0,0.0,1052,726,0.048249,1.0181,12.93,41.94,41.94,0.048249,1.02,12.93
20.0,12.43,181,125,0.048249,1.0181,12.93,6.22,4.97,0.038827,0.82,10.28
15.0,93.57,1460,1005,0.048249,1.0181,12.93,62.38,53.02,0.04234,0.89,11.26
17.5,22.43,365,250,0.048249,1.0181,12.93,12.82,10.57,0.040213,0.85,10.66
15.0,52.58,900,623,0.048249,1.0181,12.93,35.06,29.8,0.041871,0.88,11.13
15.0,125.06,1825,1257,0.048249,1.0181,12.93,83.37,70.87,0.042627,0.9,11.34
0.0,0.0,730,502,0.048249,1.0181,12.93,27.4,27.4,0.048249,1.02,12.93
0.0,0.0,730,502,0.048249,1.0181,12.93,27.4,27.4,0.048249,1.02,12.93
0.0,0.0,728,500,0.048249,1.0181,12.93,27.28,27.28,0.048249,1.02,12.93
15.0,65.9,1095,755,0.048249,1.0181,12.93,43.93,37.34,0.042038,0.89,11.17
15.0,41.1,730,502,0.048249,1.0181,12.93,27.4,23.29,0.041714,0.88,11.08
15.0,0.04,730,502,0.048249,1.0181,12.93,27.4,23.29,0.041714,0.88,11.08
17.5,34.5,540,373,0.048249,1.0181,12.93,19.71,16.26,0.040406,0.85,10.72
15.0,160.16,2190,1506,0.048249,1.0181,12.93,106.77,90.76,0.042893,0.9,11.41
0.0,0.0,728,500,0.048249,1.0181,12.93,27.28,27.28,0.048249,1.02,12.93
17.5,22.43,365,250,0.048249,1.0181,12.93,12.82,10.57,0.040213,0.85,10.66
15.0,93.57,1460,1005,0.048249,1.0181,12.93,62.38,53.02,0.04234,0.89,11.26
0.0,0.0,728,500,0.048249,1.0181,12.93,27.28,27.28,0.048249,1.02,12.93
15.0,41.1,730,502,0.048249,1.0181,12.93,27.4,23.29,0.041714,0.88,11.08
0.0,0.0,730,502,0.048249,1.0181,12.93,27.4,27.4,0.048249,1.02,12.93
15.0,0.04,730,502,0.048249,1.0181,12.93,27.4,23.29,0.041714,0.88,11.08
17.5,34.5,540,373,0.048249,1.0181,12.93,19.71,16.26,0.040406,0.85,10.72
15.0,125.06,1825,1257,0.048249,1.0181,12.93,83.37,70.87,0.042627,0.9,11.34
20.0,12.43,181,125,0.048249,1.0181,12.93,6.22,4.97,0.038827,0.82,10.28
15.0,52.58,900,623,0.048249,1.0181,12.93,35.06,29.8,0.041871,0.88,11.13
15.0,65.9,1095,755,0.048249,1.0181,12.93,43.93,37.34,0.042038,0.89,11.17
15.0,160.16,2190,1506,0.048249,1.0181,12.93,106.77,90.76,0.042893,0.9,11.41
0.0,0.0,730,502,0.048249,1.0181,12.93,27.4,27.4,0.048249,1.02,12.93
0.0,0.0,1052,726,0.048249,1.0181,12.93,41.94,41.94,0.048249,1.02,12.93
0.0,0.0,729,501,0.048249,1.0181,12.93,27.34,27.34,0.048249,1.02,12.93
0.0,0.0,1463,1006,0.048249,1.0181,12.93,62.46,62.46,0.048249,1.02,12.93
0.0,0.0,360,247,0.048249,1.0181,12.93,12.65,12.65,0.048249,1.02,12.93
0.0,0.0,1080,744,0.048249,1.0181,12.93,43.17,43.17,0.048249,1.02,12.93
0.0,0.0,450,310,0.048249,1.0181,12.93,16.13,16.13,0.048249,1.02,12.93
0.0,0.0,540,373,0.048249,1.0181,12.93,19.71,19.71,0.048249,1.02,12.93
0.0,0.0,900,623,0.048249,1.0181,12.93,35.06,35.06,0.048249,1.02,12.93
0.0,0.0,360,247,0.048249,1.0181,12.93,12.65,12.65,0.048249,1.02,12.93
0.0,0.0,720,495,0.048249,1.0181,12.93,26.97,26.97,0.048249,1.02,12.93
0.0,0.0,1440,991,0.048249,1.0181,12.93,61.29,61.29,0.048249,1.02,12.93
0.0,0.0,90,63,0.048249,1.0181,12.93,3.09,3.09,0.048249,1.02,12.93
0.0,0.0,240,165,0.048249,1.0181,12.93,8.28,8.28,0.048249,1.02,12.93
0.0,0.0,361,248,0.048249,1.0181,12.93,12.71,12.71,0.048249,1.02,12.93
22.5,52.4,35,24,0.048249,1.0181,12.93,1.16,0.9,0.037439,0.79,9.89
15.0,659.75,1096,756,0.04823,1.0177,12.92,43.98,37.39,0.042023,0.89,11.17
15.0,93.64,1463,1006,0.04823,1.0177,12.92,62.43,53.06,0.042324,0.89,11.25
15.0,647.29,1080,744,0.04823,1.0177,12.92,43.15,36.68,0.042008,0.89,11.16
17.5,224.97,366,251,0.048194,1.017,12.91,12.86,10.61,0.040169,0.85,10.65
17.5,22.4,367,250,0.048194,1.017,12.91,12.8,10.56,0.040167,0.85,10.65
17.5,224.02,365,250,0.048194,1.017,12.91,12.8,10.56,0.040167,0.85,10.65
0.0,0.0,5295,3639,0.048172,1.0165,12.9,476.92,476.92,0.048172,1.02,12.9
0.0,0.0,5295,3639,0.048172,1.0165,12.9,476.92,476.92,0.048172,1.02,12.9
20.0,250.4,360,245,0.048159,1.0162,12.9,12.52,10.02,0.038969,0.82,10.32
17.5,22.38,365,250,0.048159,1.0162,12.9,12.79,10.55,0.040137,0.85,10.64
15.0,65.76,1095,755,0.048159,1.0162,12.9,43.84,37.26,0.041959,0.88,11.15
20.0,12.41,181,125,0.048159,1.0162,12.9,6.2,4.96,0.038755,0.82,10.26
15.0,65.76,1095,755,0.048159,1.0162,12.9,43.84,37.26,0.041959,0.88,11.15
20.0,12.41,181,125,0.048159,1.0162,12.9,6.2,4.96,0.038755,0.82,10.26
17.5,22.38,365,250,0.048159,1.0162,12.9,12.79,10.55,0.040137,0.85,10.64
17.5,223.85,365,250,0.048159,1.0162,12.9,12.79,10.55,0.040137,0.85,10.64
15.0,6112.27,1800,1238,0.048159,1.0162,12.9,81.5,69.27,0.042524,0.9,11.31
0.0,0.0,3528,2426,0.048134,1.0157,12.89,221.38,221.38,0.048134,1.02,12.89
0.0,0.0,2495,1712,0.048134,1.0157,12.89,127.93,127.93,0.048134,1.02,12.89
0.0,0.0,3528,2426,0.048134,1.0157,12.89,221.38,221.38,0.048134,1.02,12.89
0.0,0.0,2495,1712,0.048134,1.0157,12.89,127.93,127.93,0.048134,1.02,12.89
0.0,0.0,2831,1944,0.048134,1.0157,12.89,154.85,154.85,0.048134,1.02,12.89
0.0,0.0,2831,1944,0.048134,1.0157,12.89,154.85,154.85,0.048134,1.02,12.89
15.0,91.4,1440,989,0.048124,1.0155,12.89,60.94,51.8,0.042209,0.89,11.22
17.5,22.46,366,251,0.048124,1.0155,12.89,12.84,10.59,0.040109,0.85,10.63
22.5,45.69,30,21,0.048122,1.0154,12.89,1.02,0.79,0.037335,0.79,9.86
15.0,656.42,1095,755,0.048089,1.0147,12.88,43.76,37.2,0.041896,0.88,11.13
0.0,0.0,2543,1747,0.048103,1.015,12.88,131.68,131.68,0.048103,1.02,12.88
0.0,0.0,2543,1747,0.048103,1.015,12.88,131.68,131.68,0.048103,1.02,12.88
0.0,0.0,2543,1747,0.048103,1.015,12.88,131.68,131.68,0.048103,1.02,12.88
0.0,0.0,2543,1747,0.048103,1.015,12.88,131.68,131.68,0.048103,1.02,12.88
15.0,645.05,1080,744,0.048089,1.0147,12.88,43.0,36.55,0.041882,0.88,11.13
17.5,223.15,365,250,0.048019,1.0132,12.86,12.75,10.52,0.040019,0.84,10.61
17.5,224.1,366,251,0.048019,1.0132,12.86,12.81,10.56,0.040021,0.84,10.61
17.5,110.63,361,248,0.048019,1.0132,12.86,12.64,10.43,0.040016,0.84,10.61
20.0,24.84,358,244,0.047983,1.0125,12.85,12.42,9.93,0.038824,0.82,10.28
15.0,410.27,734,504,0.047983,1.0125,12.85,27.35,23.25,0.041483,0.87,11.02
15.0,928.09,1460,1004,0.047983,1.0125,12.85,61.87,52.59,0.0421,0.89,11.19
15.0,410.27,732,504,0.047983,1.0125,12.85,27.35,23.25,0.041483,0.87,11.02
15.0,77.47,1260,868,0.047983,1.0125,12.85,51.65,43.9,0.041939,0.88,11.14
15.0,65.68,1097,757,0.047983,1.0125,12.85,43.78,37.22,0.041805,0.88,11.11
15.0,52.25,900,623,0.047983,1.0125,12.85,34.83,29.61,0.041637,0.88,11.06
20.0,251.59,360,247,0.047983,1.0125,12.85,12.58,10.06,0.038829,0.82,10.28
17.5,22.3,365,250,0.047983,1.0125,12.85,12.74,10.51,0.039989,0.84,10.6
17.5,22.3,365,250,0.047983,1.0125,12.85,12.74,10.51,0.039989,0.84,10.6
0.0,0.0,1080,744,0.047995,1.0127,12.85,42.9,42.9,0.047995,1.01,12.85
15.0,53.22,914,633,0.047983,1.0125,12.85,35.48,30.16,0.04165,0.88,11.06
15.0,65.57,1096,756,0.047983,1.0125,12.85,43.72,37.16,0.041803,0.88,11.11
0.0,0.0,540,373,0.047995,1.0127,12.85,19.6,19.6,0.047995,1.01,12.85
0.0,0.0,1095,755,0.047995,1.0127,12.85,43.66,43.66,0.047995,1.01,12.85
0.0,0.0,360,247,0.047995,1.0127,12.85,12.58,12.58,0.047995,1.01,12.85
0.0,0.0,1080,744,0.047995,1.0127,12.85,42.9,42.9,0.047995,1.01,12.85
0.0,0.0,450,310,0.047995,1.0127,12.85,16.04,16.04,0.047995,1.01,12.85
0.0,0.0,540,373,0.047995,1.0127,12.85,19.6,19.6,0.047995,1.01,12.85
0.0,0.0,900,623,0.047995,1.0127,12.85,34.84,34.84,0.047995,1.01,12.85
0.0,0.0,360,247,0.047995,1.0127,12.85,12.58,12.58,0.047995,1.01,12.85
0.0,0.0,720,495,0.047995,1.0127,12.85,26.81,26.81,0.047995,1.01,12.85
15.0,402.04,721,495,0.047983,1.0125,12.85,26.8,22.78,0.041472,0.87,11.01
20.0,12.26,181,124,0.047983,1.0125,12.85,6.13,4.9,0.038611,0.81,10.22
0.0,0.0,3468,2384,0.047948,1.0118,12.84,213.56,213.56,0.047948,1.01,12.84
0.0,0.0,3468,2384,0.047948,1.0118,12.84,213.56,213.56,0.047948,1.01,12.84
17.5,46.76,720,494,0.047948,1.0118,12.84,26.72,22.04,0.040334,0.85,10.7
17.5,22.0,362,247,0.047948,1.0118,12.84,12.57,10.37,0.039955,0.84,10.59
15.0,78.93,1278,882,0.047948,1.0118,12.84,52.62,44.73,0.041925,0.88,11.14
15.0,237.79,2543,1747,0.04792,1.0112,12.83,130.93,111.29,0.04283,0.9,11.39
20.0,12.24,181,124,0.047913,1.011,12.83,6.12,4.9,0.038554,0.81,10.2
15.0,2483.42,1832,1260,0.047878,1.0103,12.82,82.78,70.36,0.042292,0.89,11.24
