code,resultAbsoluteValue,dateCom,paymentDividend,earningType,dy
BBDC4,"0,01897481",03/02/2020,02/03/2020,JCP,"0,06"
KLBN11,"0,02182090",10/02/2020,20/02/2020,Dividendo,"0,11"
BBSE3,"1,89838434",13/02/2020,27/02/2020,Dividendo,"5,12"
BBSE3,"0,01245689",13/02/2020,27/02/2020,Rend. Tributado,"0,04"
ALPA4,"0,05520994",14/02/2020,10/03/2020,Dividendo,"0,15"
BBDC3,"0,05821396",17/02/2020,28/02/2020,Dividendo,"0,19"
BBDC4,"0,06403536",17/02/2020,28/02/2020,Dividendo,"0,20"
ITSA4,"0,22600000",20/02/2020,06/03/2020,Dividendo,"1,71"
ITSA4,"0,21740000",20/02/2020,06/03/2020,JCP,"1,64"
ITUB4,"0,48320000",20/02/2020,06/03/2020,Dividendo,"1,42"
ITUB4,"0,52350000",20/02/2020,06/03/2020,JCP,"1,54"
BBAS3,"0,43888243",21/02/2020,05/03/2020,JCP,"0,90"
WEGE3,"0,08388071",21/02/2020,11/03/2020,Dividendo,"0,17"
FLRY3,"0,62428364",26/02/2020,15/12/2020,Dividendo,"2,08"
ENGI11,"0,32000000",27/02/2020,03/04/2020,Dividendo,"0,57"
UGPA3,"0,24000000",27/02/2020,06/03/2020,Dividendo,"1,24"
GGBR4,"0,03000000",28/02/2020,11/03/2020,Dividendo,"0,18"
GOAU4,"0,02000000",28/02/2020,12/03/2020,Dividendo,"0,25"
ITSA4,"0,02000000",28/02/2020,01/04/2020,Dividendo,"0,17"
ITUB4,"0,01500000",28/02/2020,01/04/2020,Dividendo,"0,05"
VIVT3,"0,14994771",28/02/2020,13/07/2021,JCP,"0,31"
BBDC3,"0,01724983",02/03/2020,01/04/2020,JCP,"0,06"
BBDC4,"0,01897481",02/03/2020,01/04/2020,JCP,"0,06"
BBAS3,"0,18142053",11/03/2020,31/03/2020,JCP,"0,48"
RENT3,"0,08900672",13/03/2020,15/09/2020,JCP,"0,24"
LREN3,"0,07363800",19/03/2020,07/05/2021,JCP,"0,25"
WEGE3,"0,01511765",20/03/2020,12/08/2020,JCP,"0,05"
B3SA3,"0,04779169",25/03/2020,07/04/2020,JCP,"0,13"
B3SA3,"0,10602253",25/03/2020,07/05/2020,Dividendo,"0,28"
B3SA3,"0,05615055",25/03/2020,07/04/2020,Dividendo,"0,15"
RADL3,"0,02849543",26/03/2020,03/12/2020,JCP,"0,03"
HYPE3,"0,29394000",27/03/2020,07/01/2021,JCP,"0,96"
ENBR3,"0,19426238",31/03/2020,23/09/2020,Dividendo,"1,21"
ITUB4,"0,01500000",31/03/2020,04/05/2020,Dividendo,"0,06"
VIVT3,"0,08330428",31/03/2020,13/07/2021,JCP,"0,17"
BBDC3,"0,01724983",01/04/2020,04/05/2020,JCP,"0,10"
BBDC4,"0,01897481",01/04/2020,04/05/2020,JCP,"0,10"
CCRO3,"0,29702970",09/04/2020,23/04/2020,Dividendo,"2,32"
RADL3,"0,01222947",13/04/2020,29/05/2020,Dividendo,"0,01"
YDUQ3,"0,50972361",24/04/2020,10/12/2020,Dividendo,"1,85"
TOTS3,"0,04338138",27/04/2020,20/05/2020,Dividendo,"0,07"
EZTC3,"0,29408378",28/04/2020,02/10/2020,Dividendo,"0,89"
HAPV3,"0,00164843",28/04/2020,24/07/2020,Dividendo,"0,00"
HAPV3,"0,00164843",28/04/2020,18/09/2020,Dividendo,"0,00"
JBSS3,"0,54059514",28/04/2020,07/05/2020,Dividendo,"2,31"
SBSP3,"1,37670000",28/04/2020,29/05/2020,JCP,"3,27"
USIM5,"0,04345037",28/04/2020,29/05/2020,Dividendo,"0,92"
LREN3,"0,01980900",29/04/2020,08/05/2020,Dividendo,"0,05"
ITUB4,"0,01500000",30/04/2020,01/06/2020,Dividendo,"0,07"
PCAR3,"0,58202411",30/04/2020,15/06/2020,Dividendo,"0,87"
BBDC3,"0,01724983",04/05/2020,01/06/2020,JCP,"0,10"
BBDC4,"0,01897481",04/05/2020,01/06/2020,JCP,"0,10"
CSNA3,"0,00887187",06/05/2020,30/12/2020,Dividendo,"0,11"
TAEE11,"0,17928195",06/05/2020,15/05/2020,Dividendo,"0,65"
SANB11,"0,23879719",07/05/2020,26/06/2020,JCP,"0,96"
SLCE3,"0,39398586",07/05/2020,14/05/2020,Dividendo,"1,58"
TAEE11,"0,52378040",19/05/2020,28/05/2020,Dividendo,"1,88"
TAEE11,"0,17787142",19/05/2020,28/05/2020,JCP,"0,64"
CRFB3,"0,00604528",21/05/2020,15/06/2020,JCP,"0,03"
VIVT3,"1,21933883",28/05/2020,09/12/2020,Dividendo,"2,54"
ITSA4,"0,02000000",29/05/2020,01/07/2020,Dividendo,"0,22"
ITUB4,"0,01500000",29/05/2020,01/07/2020,Dividendo,"0,07"
BBDC3,"0,01724983",01/06/2020,01/07/2020,JCP,"0,10"
BBDC4,"0,01897481",01/06/2020,01/07/2020,JCP,"0,10"
CSAN3,"0,37443816",03/06/2020,15/06/2020,Dividendo,"0,53"
LREN3,"0,07059600",23/06/2020,07/05/2021,JCP,"0,17"
RENT3,"0,08621754",23/06/2020,15/10/2020,JCP,"0,21"
RADL3,"0,02970801",25/06/2020,03/12/2020,JCP,"0,03"
HYPE3,"0,29349000",26/06/2020,07/01/2021,JCP,"0,84"
WEGE3,"0,01911765",26/06/2020,12/08/2020,JCP,"0,04"
B3SA3,"0,04893261",30/06/2020,07/08/2020,JCP,"0,09"
ITUB4,"0,01500000",30/06/2020,03/08/2020,Dividendo,"0,06"
VIVT3,"0,49982569",30/06/2020,13/07/2021,JCP,"1,03"
BBDC3,"0,01724983",01/07/2020,03/08/2020,JCP,"0,09"
BBDC4,"0,01897481",01/07/2020,03/08/2020,JCP,"0,09"
EQTL3,"0,31996830",17/07/2020,31/12/2020,Dividendo,"1,29"
BPAC11,"0,14736203",22/07/2020,05/02/2021,JCP,"0,17"
PETR3,"0,23364900",22/07/2020,15/12/2020,Dividendo,"1,40"
PETR3,"0,00624600",22/07/2020,15/12/2020,Rend. Tributado,"0,03"
PETR4,"0,00044900",22/07/2020,15/12/2020,Dividendo,"0,00"
PETR4,"0,00001200",22/07/2020,15/12/2020,Rend. Tributado,"0,00"
CYRE3,"0,25690832",23/07/2020,17/12/2020,Dividendo,"0,97"
WEGE3,"0,06340080",24/07/2020,12/08/2020,Dividendo,"0,10"
CPFE3,"1,80097341",27/07/2020,30/11/2020,Dividendo,"5,49"
ELET3,"0,03453352",29/07/2020,09/09/2020,Rend. Tributado,"0,09"
ELET3,"1,59085139",29/07/2020,09/09/2020,Dividendo,"4,00"
ELET6,"0,03798687",29/07/2020,09/09/2020,Rend. Tributado,"0,10"
ELET6,"1,74993652",29/07/2020,09/09/2020,Dividendo,"4,31"
MGLU3,"0,02354149",30/07/2020,19/08/2020,Dividendo,"0,03"
SLCE3,"0,39377293",30/07/2020,13/08/2020,Dividendo,"1,65"
CMIG4,"0,24974834",31/07/2020,30/12/2020,Dividendo,"2,08"
ITUB4,"0,01500000",31/07/2020,01/09/2020,Dividendo,"0,05"
SMTO3,"0,19502846",31/07/2020,17/08/2020,Dividendo,"0,91"
VBBR3,"0,45835940",31/07/2020,30/09/2020,Dividendo,"1,97"
VBBR3,"0,04280037",31/07/2020,01/09/2020,Dividendo,"0,19"
VBBR3,"0,01133964",31/07/2020,30/09/2020,Rend. Tributado,"0,06"
BBDC3,"0,01724983",03/08/2020,01/09/2020,JCP,"0,08"
BBDC4,"0,01897481",03/08/2020,01/09/2020,JCP,"0,09"
SANB11,"0,20659647",06/08/2020,25/09/2020,JCP,"0,71"
EGIE3,"0,83057374",07/08/2020,29/01/2021,Dividendo,"1,79"
TOTS3,"0,07000000",10/08/2020,22/10/2020,JCP,"0,24"
BBSE3,"0,87525532",12/08/2020,24/08/2020,Dividendo,"2,96"
IRBR3,"0,88609061",14/08/2020,08/09/2021,JCP,"11,55"
IRBR3,"0,04420970",14/08/2020,08/09/2021,Rend. Tributado,"0,58"
ITSA4,"0,02000000",17/08/2020,26/08/2020,Dividendo,"0,20"
ITUB4,"0,05290000",17/08/2020,26/08/2020,JCP,"0,22"
TAEE11,"0,64018294",17/08/2020,26/08/2020,Dividendo,"2,16"
TAEE11,"0,17057886",17/08/2020,26/08/2020,JCP,"0,57"
ENGI11,"0,28000000",18/08/2020,26/08/2020,Dividendo,"0,63"
BBAS3,"0,00156651",21/08/2020,31/08/2020,Rend. Tributado,"0,00"
BBAS3,"0,44061982",21/08/2020,31/08/2020,JCP,"1,35"
CRFB3,"0,12139841",21/08/2020,25/09/2020,JCP,"0,62"
CRFB3,"0,12139841",21/08/2020,23/11/2020,JCP,"0,62"
ITSA4,"0,02000000",31/08/2020,01/10/2020,Dividendo,"0,21"
ITUB4,"0,01500000",31/08/2020,01/10/2020,Dividendo,"0,06"
BBDC3,"0,01724983",01/09/2020,01/10/2020,JCP,"0,09"
BBDC4,"0,01897481",01/09/2020,01/10/2020,JCP,"0,09"
HAPV3,"0,02981739",10/09/2020,30/04/2021,JCP,"0,05"
RENT3,"0,08734510",10/09/2020,05/11/2020,JCP,"0,17"
BBAS3,"0,10286282",11/09/2020,30/09/2020,JCP,"0,32"
VALE3,"0,99730000",21/09/2020,30/09/2020,JCP,"1,67"
VALE3,"1,41020000",21/09/2020,30/09/2020,Dividendo,"2,37"
LREN3,"0,08334400",22/09/2020,07/05/2021,JCP,"0,20"
B3SA3,"0,21624750",24/09/2020,07/10/2020,Dividendo,"0,37"
B3SA3,"0,04929036",24/09/2020,07/10/2020,JCP,"0,09"
RADL3,"0,03031429",24/09/2020,31/05/2021,JCP,"0,13"
CMIG4,"0,03952130",25/09/2020,30/12/2021,JCP,"0,37"
CMIG4,"0,03952130",25/09/2020,30/06/2021,JCP,"0,37"
WEGE3,"0,01723529",25/09/2020,10/03/2021,JCP,"0,03"
VIVT3,"0,36098522",28/09/2020,13/07/2021,JCP,"0,79"
ITUB4,"0,01500000",30/09/2020,03/11/2020,Dividendo,"0,07"
BBDC3,"0,01724983",01/10/2020,03/11/2020,JCP,"0,10"
BBDC4,"0,01897481",01/10/2020,03/11/2020,JCP,"0,10"
CCRO3,"0,18477410",01/10/2020,30/10/2020,Dividendo,"1,46"
MRVE3,"0,37013484",13/10/2020,23/10/2020,Dividendo,"2,07"
TIMS3,"0,20654293",19/10/2020,10/11/2020,JCP,"1,63"
HYPE3,"0,29290000",23/10/2020,07/01/2021,JCP,"0,93"
ARZZ3,"0,29662798",29/10/2020,23/12/2020,JCP,"0,48"
ARZZ3,"0,23409969",29/10/2020,23/12/2020,Dividendo,"0,38"
ITUB4,"0,01500000",30/10/2020,01/12/2020,Dividendo,"0,06"
BBDC3,"0,01724983",03/11/2020,01/12/2020,JCP,"0,09"
BBDC4,"0,01897481",03/11/2020,01/12/2020,JCP,"0,09"
SANB11,"0,26830358",04/11/2020,23/12/2020,JCP,"0,81"
BEEF3,"0,25783274",06/11/2020,13/11/2020,Dividendo,"2,53"
GGBR4,"0,12000000",06/11/2020,18/11/2020,Dividendo,"0,54"
GOAU4,"0,07000000",06/11/2020,19/11/2020,Dividendo,"0,69"
BRAP4,"1,14267890",11/11/2020,19/11/2020,Dividendo,"2,33"
BRAP4,"0,86071917",11/11/2020,19/11/2020,JCP,"1,76"
SMTO3,"0,34644526",12/11/2020,10/12/2020,JCP,"1,49"
SLCE3,"0,19813998",13/11/2020,16/12/2020,JCP,"0,78"
BBAS3,"0,19477374",16/11/2020,27/11/2020,JCP,"0,58"
TAEE11,"1,19237598",16/11/2020,25/11/2020,Dividendo,"3,59"
TAEE11,"0,16956631",16/11/2020,25/11/2020,JCP,"0,51"
VIVT3,"0,23690213",27/11/2020,13/07/2021,JCP,"0,53"
ITSA4,"0,02000000",30/11/2020,04/01/2021,Dividendo,"0,19"
ITUB4,"0,01500000",30/11/2020,04/01/2021,Dividendo,"0,05"
BBDC3,"0,01724983",01/12/2020,04/01/2021,JCP,"0,08"
BBDC4,"0,01897481",01/12/2020,04/01/2021,JCP,"0,08"
LWSA3,"0,03177726",08/12/2020,18/12/2020,JCP,"0,05"
ITSA4,"0,10165000",10/12/2020,12/03/2021,JCP,"0,89"
ITUB4,"0,06396000",10/12/2020,12/03/2021,JCP,"0,20"
BBAS3,"0,11698470",11/12/2020,30/12/2020,JCP,"0,31"
DXCO3,"0,31438216",11/12/2020,26/02/2021,JCP,"1,71"
CYRE3,"1,56045230",15/12/2020,29/12/2020,Dividendo,"4,95"
RENT3,"0,08490618",15/12/2020,05/02/2021,JCP,"0,13"
TAEE11,"0,15738180",15/12/2020,28/12/2020,JCP,"0,47"
RADL3,"0,02849434",16/12/2020,31/05/2021,JCP,"0,11"
ABEV3,"0,41370000",17/12/2020,30/12/2020,JCP,"2,60"
EGIE3,"0,21447978",18/12/2020,05/04/2021,JCP,"0,47"
EGIE3,"0,67956033",18/12/2020,29/01/2021,Dividendo,"1,50"
LREN3,"0,07626100",18/12/2020,07/05/2021,JCP,"0,17"
TIMS3,"0,24086858",18/12/2020,22/01/2021,JCP,"1,67"
GGBR4,"0,17000000",21/12/2020,25/03/2021,JCP,"0,71"
GOAU4,"0,09000000",21/12/2020,26/03/2021,JCP,"0,82"
TOTS3,"0,10000000",21/12/2020,20/05/2021,JCP,"0,36"
VBBR3,"0,42757684",21/12/2020,12/01/2021,JCP,"1,91"
VBBR3,"0,00022360",21/12/2020,12/01/2021,Rend. Tributado,"0,00"
WEGE3,"0,01844118",21/12/2020,10/03/2021,JCP,"0,03"
PETZ3,"0,03314862",22/12/2020,25/05/2021,JCP,"0,18"
BBDC3,"0,37752123",28/12/2020,07/01/2021,JCP,"1,51"
BBDC4,"0,41527335",28/12/2020,07/01/2021,JCP,"1,49"
CPLE6,"0,31001564",28/12/2020,11/08/2021,JCP,"0,42"
HYPE3,"0,29285000",28/12/2020,07/01/2021,JCP,"0,85"
MULT3,"0,45497590",28/12/2020,05/10/2021,JCP,"1,90"
VIVT3,"0,15401254",28/12/2020,13/07/2021,JCP,"0,34"
VIVT3,"0,71082713",28/12/2020,05/10/2021,Dividendo,"1,58"
CIEL3,"0,05595195",29/12/2020,17/02/2021,JCP,"1,46"
MGLU3,"0,02630200",29/12/2020,05/05/2021,JCP,"0,10"
B3SA3,"0,04897397",30/12/2020,08/01/2021,JCP,"0,08"
B3SA3,"0,13682604",30/12/2020,08/01/2021,Dividendo,"0,22"
BEEF3,"0,04273475",30/12/2020,11/01/2021,JCP,"0,41"
CMIG4,"0,14276673",30/12/2020,30/06/2021,JCP,"0,98"
CMIG4,"0,14276673",30/12/2020,30/12/2021,JCP,"0,98"
ITUB4,"0,01500000",30/12/2020,01/02/2021,Dividendo,"0,05"
BBDC3,"0,01724983",04/01/2021,01/02/2021,JCP,"0,07"
BBDC4,"0,01897481",04/01/2021,01/02/2021,JCP,"0,07"
ENBR3,"0,27124855",04/01/2021,23/06/2021,JCP,"1,37"
RDOR3,"0,13115596",04/01/2021,08/03/2021,JCP,"0,19"
BPAC11,"0,15565633",06/01/2021,05/02/2021,JCP,"0,17"
FLRY3,"0,23472380",06/01/2021,05/03/2021,JCP,"0,88"
HAPV3,"0,02513113",07/01/2021,30/04/2021,JCP,"0,18"
SANB11,"0,17842145",08/01/2021,01/02/2021,JCP,"0,38"
ABEV3,"0,07670000",13/01/2021,28/01/2021,Dividendo,"0,47"
MRVE3,"0,20709350",18/01/2021,28/01/2021,Dividendo,"1,00"
ITSA4,"0,02080000",22/01/2021,12/03/2021,JCP,"0,19"
ITUB4,"0,05016000",22/01/2021,12/03/2021,JCP,"0,17"
ITUB4,"0,01500000",29/01/2021,01/03/2021,Dividendo,"0,05"
BBDC3,"0,01724983",01/02/2021,01/03/2021,JCP,"0,08"
BBDC4,"0,01897481",01/02/2021,01/03/2021,JCP,"0,08"
CIEL3,"0,00552263",01/02/2021,17/02/2021,Dividendo,"0,13"
ELET3,"1,43512963",03/02/2021,19/02/2021,Dividendo,"4,53"
ELET6,"1,57864260",03/02/2021,19/02/2021,Dividendo,"4,87"
BBSE3,"0,47480752",11/02/2021,25/02/2021,Dividendo,"1,64"
BBSE3,"0,00131391",11/02/2021,25/02/2021,Rend. Tributado,"0,00"
SANB11,"0,13739397",12/02/2021,03/03/2021,Dividendo,"0,34"
BBDC3,"0,01983753",17/02/2021,08/03/2021,JCP,"0,09"
BBDC4,"0,02182128",17/02/2021,08/03/2021,JCP,"0,09"
DXCO3,"0,43442952",17/02/2021,17/02/2021,Dividendo,"2,36"
BBAS3,"0,43453097",22/02/2021,03/03/2021,JCP,"1,46"
BBAS3,"0,00133265",22/02/2021,03/03/2021,Rend. Tributado,"0,00"
ITUB4,"0,09640700",25/02/2021,12/03/2021,Dividendo,"0,37"
ITUB4,"0,05058000",25/02/2021,12/03/2021,JCP,"0,19"
ITSA4,"0,02000000",26/02/2021,01/04/2021,Dividendo,"0,20"
ITUB4,"0,01500000",26/02/2021,01/04/2021,Dividendo,"0,06"
VIVT3,"0,08889561",26/02/2021,19/07/2022,JCP,"0,20"
WEGE3,"0,17467885",26/02/2021,10/03/2021,Dividendo,"0,22"
BBDC3,"0,01724983",01/03/2021,01/04/2021,JCP,"0,08"
BBDC4,"0,01897481",01/03/2021,01/04/2021,JCP,"0,08"
FLRY3,"0,49436264",02/03/2021,02/04/2021,Dividendo,"1,83"
UGPA3,"0,44000000",04/03/2021,12/03/2021,Dividendo,"2,29"
VALE3,"0,83573688",04/03/2021,15/03/2021,JCP,"0,84"
VALE3,"3,42591034",04/03/2021,15/03/2021,Dividendo,"3,45"
ITSA4,"0,01545600",09/03/2021,26/08/2021,JCP,"0,16"
BBAS3,"0,14571426",11/03/2021,31/03/2021,JCP,"0,48"
GGBR4,"0,13000000",11/03/2021,25/03/2021,JCP,"0,47"
GOAU4,"0,08000000",11/03/2021,26/03/2021,JCP,"0,64"
RADL3,"0,02666499",11/03/2021,01/12/2021,JCP,"0,11"
LREN3,"0,07349800",18/03/2021,04/05/2022,JCP,"0,18"
ENGI11,"1,10000000",19/03/2021,30/03/2021,Dividendo,"2,39"
B3SA3,"0,13104476",24/03/2021,08/04/2021,Dividendo,"0,24"
B3SA3,"0,19524207",24/03/2021,07/05/2021,Dividendo,"0,36"
ITSA4,"0,01908000",25/03/2021,26/08/2021,JCP,"0,19"
ITUB4,"0,05064000",25/03/2021,26/08/2021,JCP,"0,19"
B3SA3,"0,03816071",26/03/2021,08/04/2021,JCP,"0,07"
HYPE3,"0,30881000",26/03/2021,07/01/2022,JCP,"0,94"
WEGE3,"0,01691176",26/03/2021,11/08/2021,JCP,"0,02"
RENT3,"0,08479591",29/03/2021,21/05/2021,JCP,"0,15"
BRAP4,"0,72715930",31/03/2021,12/05/2021,JCP,"1,06"
BRAP4,"2,71571738",31/03/2021,12/05/2021,Dividendo,"3,96"
CPLE6,"0,47990038",31/03/2021,30/04/2021,Dividendo,"6,69"
CPLE6,"0,05151910",31/03/2021,11/08/2021,JCP,"0,72"
CPLE6,"0,04732072",31/03/2021,11/08/2021,Dividendo,"0,73"
ITUB4,"0,01500000",31/03/2021,03/05/2021,Dividendo,"0,05"
RDOR3,"0,07499903",31/03/2021,18/05/2021,JCP,"0,12"
VIVT3,"0,16009838",31/03/2021,19/07/2022,JCP,"0,36"
BBDC3,"0,01724983",01/04/2021,03/05/2021,JCP,"0,07"
BBDC4,"0,01897481",01/04/2021,03/05/2021,JCP,"0,07"
CCRO3,"0,08984206",08/04/2021,30/04/2021,Dividendo,"0,70"
ENBR3,"0,72875145",09/04/2021,23/06/2021,Dividendo,"3,71"
MRFG3,"0,20389020",09/04/2021,30/04/2021,Dividendo,"1,12"
BEEF3,"0,72981270",12/04/2021,20/04/2021,Dividendo,"6,86"
PETR3,"0,78744600",14/04/2021,29/04/2021,Dividendo,"3,28"
PETR3,"0,00538800",14/04/2021,29/04/2021,Rend. Tributado,"0,02"
PETR4,"0,78744600",14/04/2021,29/04/2021,Dividendo,"3,25"
PETR4,"0,00538800",14/04/2021,29/04/2021,Rend. Tributado,"0,02"
VBBR3,"0,00616441",15/04/2021,30/04/2021,Rend. Tributado,"0,03"
VBBR3,"0,94420601",15/04/2021,30/04/2021,Dividendo,"4,04"
VBBR3,"0,60693557",15/04/2021,31/08/2021,Dividendo,"2,60"
VBBR3,"0,01258020",15/04/2021,31/08/2021,Rend. Tributado,"0,05"
VIVT3,"0,94181787",15/04/2021,05/10/2021,Dividendo,"2,10"
CRFB3,"0,38237295",16/04/2021,30/06/2021,Dividendo,"1,68"
TOTS3,"0,09000000",20/04/2021,20/05/2021,Dividendo,"0,29"
CYRE3,"1,08727369",23/04/2021,14/06/2021,Dividendo,"4,27"
LREN3,"0,03894000",23/04/2021,07/05/2021,Dividendo,"0,10"
ELET3,"0,01936988",27/04/2021,31/08/2021,Rend. Tributado,"0,05"
ELET3,"0,94376678",27/04/2021,31/08/2021,Dividendo,"2,61"
ELET3,"0,00007193",27/04/2021,28/09/2021,Rend. Tributado,"0,00"
ELET6,"1,03814345",27/04/2021,31/08/2021,Dividendo,"2,83"
ELET6,"0,02130687",27/04/2021,31/08/2021,Rend. Tributado,"0,06"
ELET6,"0,00007913",27/04/2021,28/09/2021,Rend. Tributado,"0,00"
ITSA4,"0,02131000",27/04/2021,26/08/2021,JCP,"0,21"
ITUB4,"0,05648000",27/04/2021,26/08/2021,JCP,"0,21"
ALSO3,"0,22640291",28/04/2021,17/05/2021,Dividendo,"0,84"
ASAI3,"0,06330825",28/04/2021,07/06/2021,Dividendo,"0,08"
JBSS3,"1,01667969",28/04/2021,05/05/2021,Dividendo,"3,16"
YDUQ3,"0,46967226",28/04/2021,07/12/2021,Dividendo,"1,57"
ARZZ3,"0,02592077",29/04/2021,30/07/2021,Dividendo,"0,03"
CPLE6,"0,07955175",29/04/2021,11/08/2021,Dividendo,"1,26"
EZTC3,"0,42395513",29/04/2021,21/05/2021,Dividendo,"1,29"
MRVE3,"0,27058507",29/04/2021,11/05/2021,Dividendo,"1,52"
SBSP3,"0,39790000",29/04/2021,28/06/2021,JCP,"0,93"
SLCE3,"1,06271439",29/04/2021,13/05/2021,Dividendo,"2,07"
USIM5,"0,13191621",29/04/2021,31/05/2021,Dividendo,"0,58"
CASH3,"0,00617669",30/04/2021,31/05/2021,Dividendo,"0,02"
CIEL3,"0,03152579",30/04/2021,13/05/2021,JCP,"0,90"
CMIG4,"0,30584807",30/04/2021,30/06/2021,Dividendo,"2,21"
CMIG4,"0,30584807",30/04/2021,29/12/2021,Dividendo,"2,21"
CMIN3,"0,05158158",30/04/2021,10/08/2021,Dividendo,"0,49"
CPFE3,"1,50183485",30/04/2021,21/06/2021,Dividendo,"5,12"
CSNA3,"0,65294946",30/04/2021,12/05/2021,Dividendo,"1,35"
EQTL3,"0,72000000",30/04/2021,29/12/2021,Dividendo,"2,95"
ITUB4,"0,01500000",30/04/2021,01/06/2021,Dividendo,"0,05"
PETZ3,"0,00656632",30/04/2021,25/05/2021,Dividendo,"0,03"
RENT3,"0,02411490",30/04/2021,21/05/2021,Dividendo,"0,04"
VIVT3,"0,16611398",30/04/2021,19/07/2022,JCP,"0,38"
BBDC3,"0,01724983",03/05/2021,01/06/2021,JCP,"0,08"
BBDC4,"0,01897481",03/05/2021,01/06/2021,JCP,"0,08"
TAEE11,"1,63119214",04/05/2021,27/05/2021,Dividendo,"3,86"
CSAN3,"0,25764820",05/05/2021,20/05/2021,Dividendo,"0,29"
HAPV3,"0,00252598",05/05/2021,17/05/2021,Dividendo,"0,02"
PCAR3,"0,47578896",05/05/2021,15/06/2021,Dividendo,"1,21"
PCAR3,"1,70109395",05/05/2021,15/06/2021,JCP,"4,34"
SANB11,"0,80425974",07/05/2021,02/06/2021,Dividendo,"2,06"
EGIE3,"0,74711774",11/05/2021,12/07/2021,Dividendo,"1,89"
GGBR4,"0,40000000",14/05/2021,26/05/2021,Dividendo,"1,17"
GOAU4,"0,21000000",14/05/2021,27/05/2021,Dividendo,"1,38"
TAEE11,"0,18869129",18/05/2021,27/05/2021,JCP,"0,46"
TAEE11,"1,16567235",18/05/2021,27/05/2021,Dividendo,"2,87"
BBAS3,"0,07433471",21/05/2021,28/05/2021,Dividendo,"0,23"
BBAS3,"0,34011138",21/05/2021,28/05/2021,JCP,"1,03"
ITSA4,"0,01840000",24/05/2021,26/08/2021,JCP,"0,17"
ITUB4,"0,04874000",24/05/2021,26/08/2021,JCP,"0,17"
USIM5,"0,00504676",25/05/2021,07/06/2021,Dividendo,"0,03"
ITSA4,"0,02000000",31/05/2021,01/07/2021,Dividendo,"0,18"
ITUB4,"0,01500000",31/05/2021,01/07/2021,Dividendo,"0,05"
BBDC3,"0,01724983",01/06/2021,01/07/2021,JCP,"0,07"
BBDC4,"0,01897481",01/06/2021,01/07/2021,JCP,"0,07"
BBAS3,"0,16851902",11/06/2021,30/06/2021,JCP,"0,48"
CRFB3,"0,08814823",18/06/2021,30/06/2021,JCP,"0,41"
RDOR3,"0,07924129",21/06/2021,05/07/2021,JCP,"0,12"
TIMS3,"0,14465461",21/06/2021,20/07/2021,JCP,"1,14"
RADL3,"0,03030010",23/06/2021,08/12/2021,JCP,"0,12"
VALE3,"0,71626805",23/06/2021,30/06/2021,Dividendo,"0,63"
VALE3,"1,47340202",23/06/2021,30/06/2021,Dividendo,"1,30"
LREN3,"0,09831400",25/06/2021,04/05/2022,JCP,"0,22"
WEGE3,"0,02052941",25/06/2021,11/08/2021,JCP,"0,06"
B3SA3,"0,04610700",29/06/2021,07/07/2021,JCP,"0,27"
B3SA3,"0,16854380",29/06/2021,07/07/2021,Dividendo,"1,00"
RENT3,"0,09619508",29/06/2021,20/08/2021,JCP,"0,15"
ITUB4,"0,01500000",30/06/2021,02/08/2021,Dividendo,"0,05"
PETZ3,"0,01269064",30/06/2021,30/06/2022,JCP,"0,05"
VIVT3,"0,37390025",30/06/2021,19/07/2022,JCP,"0,88"
ARZZ3,"0,29865108",01/07/2021,30/07/2021,JCP,"0,32"
BBDC3,"0,01724983",01/07/2021,02/08/2021,JCP,"0,08"
BBDC4,"0,01897481",01/07/2021,02/08/2021,JCP,"0,07"
BBDC3,"0,49000730",02/07/2021,12/07/2021,JCP,"2,25"
BBDC4,"0,53900803",02/07/2021,12/07/2021,JCP,"2,10"
MGLU3,"0,01549426",05/07/2021,06/05/2022,JCP,"0,07"
HAPV3,"0,01768416",06/07/2021,30/07/2021,JCP,"0,12"
BRAP4,"1,78079828",15/07/2021,26/07/2021,Dividendo,"2,23"
HYPE3,"0,30817000",22/07/2021,07/01/2022,JCP,"0,89"
CMIN3,"0,33052636",30/07/2021,10/08/2021,Dividendo,"3,52"
CSNA3,"1,26801069",30/07/2021,10/08/2021,Dividendo,"2,70"
ITUB4,"0,01500000",30/07/2021,01/09/2021,Dividendo,"0,05"
SMTO3,"0,86611044",30/07/2021,17/08/2021,Dividendo,"2,69"
WEGE3,"0,15817500",30/07/2021,11/08/2021,Dividendo,"0,44"
BBDC3,"0,01724983",02/08/2021,01/09/2021,JCP,"0,08"
BBDC4,"0,01897481",02/08/2021,01/09/2021,JCP,"0,08"
FLRY3,"0,13386012",03/08/2021,16/08/2021,JCP,"0,56"
SANB11,"0,91149437",04/08/2021,03/09/2021,JCP,"2,25"
TOTS3,"0,09000000",04/08/2021,22/10/2021,JCP,"0,25"
BPAC11,"0,16990525",05/08/2021,12/08/2021,JCP,"0,56"
CIEL3,"0,02356713",05/08/2021,19/08/2021,JCP,"0,68"
BBSE3,"0,52087500",11/08/2021,23/08/2021,Dividendo,"2,40"
ITSA4,"0,03734000",13/08/2021,26/08/2021,JCP,"0,33"
ITUB4,"0,10384000",13/08/2021,26/08/2021,JCP,"0,34"
EGIE3,"0,96763214",16/08/2021,29/11/2021,Dividendo,"2,55"
